code,level,description_ar_derived,child_count,regulation_ids
850211,6,لا تزيد قدرتها عن 75 كيلو فولت أمبير (KVA),1,REG-038
850212,6,تزيد قدرتها عن 75 كيلـو فـولت أمبير ولكنها لا تتجاوز 375 (KVA),1,REG-038
850213,6,تزيد قدرتها عن 375 كيلو فولت أمبير,1,REG-038
850220,6,مجموعات توليد تعمل بمحركات ذات مكابس يتم الاشتعال الداخلي فيها بالشرر,1,REG-038
850231,6,تعمل بقوة الرياح,1,REG-038
850239,6,غيرها,1,REG-038
850240,6,لتحويل الذبذبة ( السايكل ),4,REG-038
850300,6,الأغلفة والعلب الخارجية,6,REG-038
850410,6,خانق التيار (بالاست) لمصابيح أو أنابيب التفريغ,1,REG-028
850421,6,لا تزيد قدرتها عن 650 (KVA)  (حتى5 كيلو وات 21),1,REG-038
850422,6,تزيد قدرتها عن 650 (KVA) ولكن لا تتجاوز 10000 (KVA),1,REG-038
850423,6,تزيد قدرتها 10000 ( KVA),1,REG-038
850431,6,لا تزيد قدرتها عن 1 (KVA),1,REG-028
850432,6,تزيد قدرتهاعن1(KVA) ولكن لاتتجاوز16(KVA),1,REG-028
850433,6,تــزيد قدرتها عن 16 ( KVA) ولا تتجاوز 500  (KVA),1,REG-038
850434,6,تزيد قدرتها عن 500 (KVA),1,REG-038
850440,6,شاحن للهاتف المحمول والأجهزة اللوحية,12,REG-007|REG-028|REG-040
850450,6,وشائع تأثير كهربائي (محثات) أخر لتزويد الطاقة لآلات معالجة البيانات ذاتيا ووحداتها وأجهزة الاتصال,2,REG-028
850490,6,أجزاء,1,REG-028
850590,6,ملف لولبي كهرومغناطيسي للأجهزة المغناطيسية (قادرة على توليد مجالات مغناطيسية تزيد عن 2 تسلا، يتجاوز نسبة طوله إلى قطره الداخلي 2 ويزيد قطره الداخلي عن 300 مم),2,
850610,6,بطاريات جافة للأجهزة القابلة للحمل قوة 1.5 فولت وأكثر,2,REG-030
850630,6,بطاريات جافة للأجهزة القابلة للحمل قوة 1.5 فولت فأكثر,2,REG-030
850640,6,بطاريات جافة للأجهزة القابلة للحمل قوة 1.5 فولت فأكثر,2,REG-030
850650,6,بطاريات جافة للأجهزة القابلة للحمل قوة 1.5 فولت فأكثر,2,REG-030
850660,6,بطاريات جافة للأجهزة القابلة للحمل قوة 1.5 فولت فأكثر,2,REG-030
850680,6,بطاريات جافة للأجهزة القابلة للحمل قوة 1.5 فولت فأكثر,2,REG-030
850690,6,أجزاء,1,REG-030
850710,6,مدخرات كهربائية بالرصاص-والحامض من الأنواع المستعملة لإطلاق الحركة للمحركات ذات المكابس سعة 35 أمبير,14,REG-030
850720,6,مدخرات أُخر بالرصاص-الحامض,1,REG-030
850730,6,بالنيكل ـ كادميوم,1,REG-030
850750,6,بالنيكل - هيدريد معدني,1,REG-030
850760,6,للهاتف المحمول,4,REG-030
850780,6,مدخرات أُخر,1,REG-030
850790,6,الأوعية والأغطية,3,REG-030
850811,6,لا تزيد قدرتها عن 1500 وات ولا تتجاوز سعة كيس أو وعاء الغبار فيها 20 لتر,1,REG-028
850819,6,للاستخدام المنزلي لا تزيد قدرتها عن 1500 وات و تتجاوز سعة كيس أو وعاء الغبار فيها 20 لتر ولا تزيد عن 50 لتر,3,REG-028
850860,6,مكانس كهربائية أخر,1,REG-028
850870,6,أجزاء,1,REG-028
850940,6,مطاحن الماكولات,4,REG-028
850980,6,الات تقشير البطاطس,12,REG-028
850990,6,غيرها من أجزاء,1,REG-038
851010,6,أجهزة حلاقة,1,REG-038
851020,6,أجهزة لقص الشعر,1,REG-038
851030,6,أجهزة لإزالة الشعر,1,REG-038
851090,6,نصال,4,REG-038
851110,6,شمعات الاحتراق,1,REG-023
851120,6,مغناطيسيات اشعال,3,REG-023
851130,6,موزعات,2,REG-023
851140,6,"""ـ محركات إطلاق الحركة، وإن كانت تعمل كمولدات""",1,REG-023
851150,6,مولدات أُخر,1,REG-023
851180,6,قاطعات التيار ( كات اوت ),2,REG-023
851190,6,أجزاء,1,REG-038
851220,6,مصابيح الاضائة داخل السيارات,7,REG-023|REG-038
851230,6,اجهزة الانذار ضد السرقة للسيارات,5,REG-023
851240,6,اجهزة مسح الزجاج,3,REG-023
851290,6,أجزاء,1,REG-023
851310,6,غيرها من مصابيح,1,
851390,6,أجزاء,1,
851411,6,مكابس متوازنة التضاغط حرارية (قادرة على إحداث ضغط شغل أقصى يبلغ 69 ميجا باسكال أو أكثر ولها حُجرة مجوّفة بقطر داخلي يتجاوز 152 مم),2,REG-038
851419,6,غيرها,1,REG-038
851420,6,للصناعة,3,REG-038
851431,6,أفران الصهر بالحزم الإلكترونية لأفران توليد البلازما (تعمل بقدرة تبلغ 50 كيلو واط أو أكثر وقادرة على العمل عند درجات حرارة انصهار تتجاوز 1200 درجة مئوية),2,REG-038
851432,6,أفران السبك (لها إلكترودات قابلة للاستهلاك بسعة تتراوح بين 1000 سم3 و20000 سم3 وقادرة على العمل في درجات حرارة انصهار تتجاوز 1700 درجة مئوية),3,REG-038
851439,6,غيرها,1,REG-038
851440,6,"""ـ أجهزة أخر لمعالجــة المـواد بالحرارة تعمل بالحث """"بالتأثير"""" أو بحجز الشحنة""",1,REG-038
851490,6,الابواب,8,REG-038
851511,6,مسدسات ومكاوي اللحام,1,REG-038
851519,6,غيرها,1,REG-038
851521,6,ذاتية الحركة كلياً أو جزئياً,1,REG-038
851529,6,غيرها,1,REG-038
851531,6,ذاتية الحركة كلياً أو جزئياً,1,REG-038
851539,6,غيرها,1,REG-038
851580,6,اللحام بحزمة من أشـعة الليزر,4,REG-038
851590,6,ملاقط,4,REG-038
851610,6,مسخنات فورية للمياه,6,REG-028
851621,6,مُشعات مُدخرة للحرارة,1,REG-028
851629,6,أجهزة  كهربائية  للتدفئة المنزلية,2,REG-028
851631,6,مجففات شعر,1,REG-028
851632,6,أجهزة أُخر لتصفيف الشعر,1,REG-028
851633,6,مجففات أيدي,1,REG-028
851640,6,أجهزة كي كهربائية,1,REG-028
851650,6,أفران تعل بموجات متناهية الصغر (ميكروويف),1,REG-028
851660,6,افران طبخ,6,REG-028
851671,6,أجهزة إعداد القهوة أو الشاي,1,REG-028
851672,6,تحميص الخبز,1,REG-028
851679,6,أجهزة تحميس البن,7,REG-028
851680,6,مقاومات حرارية كهربائية,1,REG-028
851690,6,غيرها,1,REG-028
851711,6,أجهزة خطوط هاتف ذات سماعه يد لاسلكية,1,REG-007
851713,6,أجهزة هاتف ذكية (سمارت فون),1,REG-007
851714,6,أجهزة هاتف للشبكات الخلوية (الجوال),3,REG-007
851718,6,أجهزة خطوط هاتف ذات سماعه يد سلكية,4,REG-007
851761,6,محطات قاعدة (بيس ستيشن),1,REG-007
851762,6,أجهزة لوحات تحويل ومقاسم (سنترال),22,REG-007
851769,6,أجهزة  التنبيه و النداء,4,REG-007
851771,6,خافض الضوضاء,4,REG-007
851779,6,غيرها,1,REG-007
851810,6,"""ـ ـ ـ مذياعات للصوت ذات نطاق ترددي يتراوح ما بين 300 هرتز حتى 3,4 كيلوهرتز بقطر لا يتجاوز 10 مم وارتفاع لا يزيد عن 3مم لأغراض الاتصالات""",2,REG-007
851821,6,مكبرات صوت مفردة مركبة في هياكلها,1,REG-007
851822,6,"""ـ ـ مكبرات صوت متعددة، مركبة في نفــس الهيكل""",1,REG-007
851829,6,"""ـ ـ ـ مكبرات صوت ، بدون هياكلها، ذات نطاق ترددي يتراوح ما بين 300 هرتز حتى 3,4 كيلوهرتز بقطر لا يتجاوز 50 مم لأغراض الاتصالات """,2,REG-007
851830,6,سماعات لأجهزة الهاتف الثابت,5,REG-007
851840,6,مضخمات كهربائية لاستعمالها كأجهزة لإعادة تشكيل الإشارات في منتجات تقنية خطوط الهاتف الداخلة في اتفاقية تقنية المعلومات,2,REG-007
851850,6,مجموعات كهربائية لتضخيم الصوت,1,REG-007
851890,6,أجزاء مضخمات كهربائية لاستعمالها كأجهزة لإعادة تشكيل الإشارات في منتجات تقنية خطوط الهاتف الداخلة في اتفاقية تقنية المعلومات,2,REG-007
851920,6,أجهزة تدار بقطع نقدية أو بأوراق نقد أو ببطاقات مصرفية أو بمسكوكات معدنية أو بوسائل دفع أخر,1,REG-007
851930,6,أجهزة إدارة الاسطوانات,1,REG-007
851981,6,تستخدم حوامل ممغنطة أو بصرية أو شبه موصلات,1,REG-007
851989,6,غيرها,1,REG-007
852110,6,تعمل بأشرطة  ممغنطة,1,REG-007
852190,6,غيرها,1,REG-007
852210,6,رؤوس صوت (إبر الحاكي),1,REG-007
852290,6,غيرها,1,REG-007
852321,6,بطاقات مشتملة على شريط ممغنط,1,REG-007
852329,6,"""ـ ـ ـ حوامل ممغنطة غير مسجلة،لأجهزة التسجيل و أجهزة الفيديو""",3,REG-007
852341,6,غير مسجلة,1,REG-007
852349,6,غيرها من حوامل بصرية مسجلة,1,REG-007
852351,6,فلاش مومري,2,REG-007
852352,6,بطاقات الصراف لالي,4,REG-007
852359,6,غيرها,1,REG-007
852380,6,غيرها:,1,REG-007
852411,6,من بلورات سائلة,1,REG-007
852412,6,من صمامات ثنائية باعثة للضوء عضوية (OLED),1,REG-007
852419,6,غيرها,1,REG-007
852491,6,من بلورات سائلة,1,REG-007
852492,6,من صمامات ثنائية باعثة للضوء عضوية (OLED),1,REG-007
852499,6,غيرها,1,REG-007
852550,6,أجهزة إرسال,1,REG-007
852560,6,أجهزة إرسال مندمجاً بها جهاز استقبال,1,REG-007
852581,6,كاميرات فيديو عالية السرعة,7,REG-007
852582,6,كاميرات فيديو مقاومة أو متحملة للإشعاع,4,REG-007
852583,6,كاميرات فيديو للرؤية الليلية,4,REG-007
852589,6,من كاميرات فيديو,4,REG-007
852610,6,أجهزة رادار,1,REG-007
852691,6,أجهزة تحديد المواقع GPS.,3,REG-007
852692,6,أجهزة توجيه عن بعد بالراديو,1,REG-007
852712,6,أجهزة راديو متحد بها مشغلات أشــرطة كاسيت بحجم الجيب,1,REG-007
852713,6,أجهزة أُخر متحد بها جهــاز تسـجيل أو جهاز إذاعة الصوت,1,REG-007
852719,6,غيرها,1,REG-007
852721,6,متحدة بجهاز تسجيل أو إذاعة الصوت,1,REG-007
852729,6,غيرها,1,REG-007
852791,6,متحدة بجهاز تسجيل أو إذاعــة الصوت,1,REG-007
852792,6,غـير متحدة بجهاز تسجيل أو إذاعة الصوت ولكن متحدة بأحد أصناف صناعة الساعات,1,REG-007
852799,6,غيرها,1,REG-007
852842,6,قابلة للتوصيل مباشرة ومعدة للاستعمال مع جهاز المعالجة الذاتية للبيانات الداخل في البند 84.71,1,REG-007
852849,6,غيرها,1,REG-007
852852,6,قابلة للتوصيل مباشرة ومعدة للاستعمال مع جهاز المعالجة الذاتية للبيانات الداخل في البند 84.71,1,REG-007
852859,6,غيرها,1,REG-007
852862,6,قابلة للتوصيل مباشرة ومعدة للاستعمال مع جهاز المعالجة الذاتية للبيانات الداخل في البند 84.71,1,REG-007
852869,6,غيرها,1,REG-007
852871,6,علب بسطح للضبط ذات وظيفة اتصال: أداة أساسها معالج مصغر تشتمل على مودم لتأمين الدخول إلي الانترنت، لها وظيفة تبادل المعلومات,3,REG-007
852872,6,أجهزة تلفزيون ذكية,3,REG-007
852873,6,غيرها، بألوان أحادية آخر,1,REG-007
852910,6,"""ـ هوائيات ( أنتينات ) وعاكسات هوائيــات من جميع الأنواع، أجزاء معدة للاستعمال مع هذه الأصناف """,1,REG-007
852990,6,أجزاء أجهزة الارسال للاذاعة (راديو) أو الاذاعة المصورة (تلفزيون) ، أجهزة إرسال متضمنة جهاز استقبال,4,REG-007
853010,6,أجهزة للطرق الحديدية أو الترام,1,REG-007
853080,6,غيرها من أجهزة أخر,1,REG-007
853090,6,أجزاء,1,
853110,6,اجهزة تنبيه ضد السرقة,2,REG-007
853120,6,لـوحات دلالة أو بيان متضمنة على أداة ذات بلورات سائلة (LCD) أو صمامات ثنائية باعثة للضوء(LED),1,REG-007
853180,6,الأجراس الكهربائية للأبواب,4,REG-007
853190,6,أجزاء للأجهزة الداخلة في البند 20 31 85 و 20 80 31 85 و 30 80 31 85,2,REG-007
853229,6,مكثّفات التفريغ النبضي (لها فرق جهد أعلى من 1.4 كيلو فولت وسعة كهربائية تتجاوز 0.5 مايكرو فاراد),3,
853510,6,"""ـ منصهرات """" فيوزات """"""",1,REG-028
853521,6,بجهد يقل عن 72.5 (كيلو فولت KV),1,REG-028
853529,6,غيرها,1,REG-028
853530,6,مفاتيح تقسيم,2,REG-028
853590,6,أجهزة قطع ووصل وفجوات شرارية مستحثة (لها ثلاثة إلكترودات أو أكثر وتبلغ ذروة فرق الجهد الأنودي 2.5 كيلو فولت أو أكثر),3,REG-028
